'Price'; 'Minutes to metro'; 'Number of rooms'; 'Area'; 'Floor'
77000000.0; 6.0; 5.0; 133.0; 23.0
77103000.0; 6.0; 1.0; 65.9; 5.0
78947368.0; 6.0; 1.0; 72.9; 2.0
79000000.0; 6.0; 6.0; 207.0; 4.0
79500000.0; 6.0; 3.0; 98.0; 4.0
79716299.0; 6.0; 5.0; 159.9; 16.0
82000000.0; 6.0; 3.0; 125.0; 7.0
83000000.0; 6.0; 5.0; 143.0; 23.0
85900000.0; 6.0; 4.0; 135.0; 10.0
86000000.0; 6.0; 3.0; 97.0; 5.0
87000000.0; 6.0; 4.0; 145.2; 7.0
89000000.0; 6.0; 5.0; 189.0; 3.0
89000000.0; 6.0; 5.0; 188.0; 3.0
89000000.0; 6.0; 6.0; 233.0; 3.0
89000000.0; 6.0; 6.0; 189.0; 3.0
89000000.0; 6.0; 5.0; 189.0; 3.0
89000000.0; 6.0; 5.0; 188.0; 3.0
89000000.0; 6.0; 6.0; 233.0; 3.0
89000000.0; 6.0; 6.0; 189.0; 3.0
89730000.0; 6.0; 3.0; 123.7; 39.0
90000000.0; 6.0; 3.0; 98.5; 3.0
90000000.0; 6.0; 5.0; 206.0; 8.0
91000000.0; 6.0; 3.0; 171.0; 11.0
91300000.0; 6.0; 5.0; 215.0; 8.0
92000000.0; 6.0; 5.0; 180.0; 4.0
92000000.0; 6.0; 7.0; 152.0; 6.0
92000000.0; 6.0; 4.0; 127.5; 4.0
93952604.0; 6.0; 3.0; 99.65; 8.0
95000000.0; 6.0; 5.0; 227.0; 4.0
95197107.0; 6.0; 4.0; 270.0; 15.0
96058400.0; 6.0; 5.0; 143.8; 29.0
97286500.0; 6.0; 4.0; 140.0; 3.0
97799000.0; 6.0; 3.0; 97.8; 10.0
98000000.0; 6.0; 5.0; 145.0; 4.0
99000000.0; 6.0; 2.0; 90.0; 5.0
99000000.0; 6.0; 2.0; 90.0; 5.0
99000000.0; 6.0; 2.0; 89.7; 5.0
99000000.0; 6.0; 4.0; 120.0; 4.0
99844800.0; 6.0; 5.0; 190.0; 13.0
99844800.0; 6.0; 5.0; 190.0; 13.0
99950000.0; 6.0; 3.0; 149.0; 13.0
100000000.0; 6.0; 3.0; 90.0; 7.0
100000000.0; 6.0; 3.0; 93.0; 24.0
100000000.0; 6.0; 5.0; 180.0; 4.0
101752000.0; 6.0; 2.0; 110.6; 5.0
104000000.0; 6.0; 3.0; 108.0; 9.0
105000000.0; 6.0; 3.0; 145.0; 3.0
105000000.0; 6.0; 3.0; 145.0; 3.0
106140000.0; 6.0; 6.0; 183.0; 23.0
108084211.0; 6.0; 2.0; 120.8; 4.0
109000000.0; 6.0; 5.0; 216.4; 3.0
109000000.0; 6.0; 5.0; 216.0; 3.0
110000000.0; 6.0; 4.0; 111.0; 5.0
110000000.0; 6.0; 4.0; 193.0; 5.0
110000000.0; 6.0; 5.0; 186.3; 2.0
110000000.0; 6.0; 4.0; 164.5; 5.0
110850570.0; 6.0; 5.0; 291.5; 17.0
111012000.0; 6.0; 2.0; 127.6; 2.0
111132502.0; 6.0; 6.0; 279.0; 17.0
112200000.0; 6.0; 3.0; 150.4; 3.0
114202000.0; 6.0; 2.0; 127.6; 4.0
115000000.0; 6.0; 3.0; 120.3; 2.0
115732500.0; 6.0; 3.0; 118.7; 3.0
115732500.0; 6.0; 3.0; 118.7; 3.0
116500000.0; 6.0; 0.0; 200.0; 11.0
116500000.0; 6.0; 3.0; 140.1; 10.0
119000000.0; 6.0; 4.0; 200.5; 8.0
119000000.0; 6.0; 0.0; 277.0; 4.0
119000000.0; 6.0; 4.0; 200.5; 8.0
119000000.0; 6.0; 0.0; 277.0; 4.0
119900000.0; 6.0; 4.0; 121.0; 3.0
120000000.0; 6.0; 4.0; 121.0; 3.0
120000000.0; 6.0; 5.0; 170.0; 19.0
120000000.0; 6.0; 4.0; 121.0; 3.0
120000000.0; 6.0; 3.0; 100.0; 6.0
123000000.0; 6.0; 5.0; 167.0; 5.0
124567800.0; 6.0; 3.0; 127.1; 6.0
125000000.0; 6.0; 4.0; 211.0; 6.0
125000000.0; 6.0; 4.0; 209.3; 5.0
127000000.0; 6.0; 3.0; 127.6; 6.0
128586988.0; 6.0; 4.0; 338.0; 17.0
130000000.0; 6.0; 4.0; 121.0; 4.0
130000000.0; 6.0; 4.0; 121.0; 4.0
130000000.0; 6.0; 5.0; 188.0; 2.0
131000000.0; 6.0; 3.0; 112.5; 6.0
132000000.0; 6.0; 5.0; 177.0; 4.0
134681000.0; 6.0; 0.0; 138.2; 4.0
134681000.0; 6.0; 3.0; 138.2; 4.0
136497000.0; 6.0; 3.0; 157.8; 2.0
139900000.0; 6.0; 4.0; 215.0; 3.0
140000000.0; 6.0; 6.0; 327.5; 1.0
140000000.0; 6.0; 6.0; 327.5; 1.0
142573500.0; 6.0; 3.0; 161.1; 3.0
143173000.0; 6.0; 0.0; 138.2; 5.0
144500000.0; 6.0; 4.0; 167.0; 2.0
144500000.0; 6.0; 4.0; 167.0; 2.0
145000000.0; 6.0; 4.0; 200.0; 4.0
145000000.0; 6.0; 4.0; 200.0; 4.0
145000000.0; 6.0; 5.0; 198.6; 3.0
148042105.0; 6.0; 2.0; 175.8; 3.0
149000000.0; 6.0; 5.0; 242.0; 6.0
149000000.0; 6.0; 2.0; 111.0; 62.0
149000000.0; 6.0; 5.0; 242.0; 6.0
149000000.0; 6.0; 5.0; 220.0; 2.0
149000000.0; 6.0; 5.0; 195.1; 3.0
149716715.0; 6.0; 5.0; 218.51; 50.0
150000000.0; 6.0; 4.0; 154.0; 12.0
150000000.0; 6.0; 5.0; 194.0; 3.0
150000000.0; 6.0; 6.0; 198.0; 3.0
150000000.0; 6.0; 4.0; 180.0; 2.0
150672423.0; 6.0; 5.0; 218.47; 53.0
151007040.0; 6.0; 5.0; 218.48; 54.0
153000000.0; 6.0; 3.0; 94.0; 2.0
153000000.0; 6.0; 3.0; 94.1; 2.0
153000000.0; 6.0; 3.0; 94.0; 2.0
154000000.0; 6.0; 5.0; 229.0; 8.0
154000000.0; 6.0; 5.0; 229.0; 8.0
154000000.0; 6.0; 3.0; 133.6; 4.0
154137000.0; 6.0; 3.0; 161.4; 5.0
154990000.0; 6.0; 5.0; 200.0; 3.0
155000000.0; 6.0; 4.0; 179.2; 2.0
155000000.0; 6.0; 4.0; 179.2; 2.0
155000000.0; 6.0; 4.0; 179.2; 2.0
155000000.0; 6.0; 5.0; 200.0; 3.0
155000000.0; 6.0; 5.0; 200.0; 3.0
155000000.0; 6.0; 4.0; 179.2; 2.0
155000000.0; 6.0; 4.0; 179.2; 2.0
155000000.0; 6.0; 4.0; 179.2; 2.0
155000000.0; 6.0; 5.0; 200.0; 3.0
155000000.0; 6.0; 5.0; 195.0; 3.0
156970000.0; 6.0; 5.0; 220.0; 2.0
158792331.0; 6.0; 5.0; 218.37; 77.0
159000000.0; 6.0; 5.0; 220.0; 2.0
160000000.0; 6.0; 5.0; 250.0; 5.0
165000000.0; 6.0; 3.0; 146.0; 67.0
165000000.0; 6.0; 4.0; 157.0; 4.0
169000000.0; 6.0; 3.0; 103.2; 1.0
169275000.0; 6.0; 4.0; 225.7; 3.0
169275000.0; 6.0; 4.0; 225.7; 3.0
175000000.0; 6.0; 3.0; 188.5; 3.0
175000000.0; 6.0; 3.0; 188.5; 3.0
178000000.0; 6.0; 4.0; 182.0; 4.0
179000000.0; 6.0; 0.0; 342.0; 4.0
179000000.0; 6.0; 0.0; 342.0; 4.0
180000000.0; 6.0; 3.0; 129.4; 4.0
183063158.0; 6.0; 2.0; 204.6; 3.0
185000000.0; 6.0; 3.0; 227.0; 12.0
186000000.0; 6.0; 6.0; 336.4; 4.0
186000000.0; 6.0; 6.0; 336.4; 4.0
186030000.0; 6.0; 4.0; 206.7; 3.0
186070000.0; 6.0; 4.0; 161.8; 5.0
190000000.0; 6.0; 4.0; 233.1; 4.0
190000000.0; 6.0; 5.0; 518.9; 5.0
192950000.0; 6.0; 5.0; 203.0; 1.0
193000000.0; 6.0; 5.0; 203.0; 1.0
193000000.0; 6.0; 5.0; 203.0; 1.0
195699000.0; 6.0; 5.0; 195.7; 10.0
199000000.0; 6.0; 5.0; 177.0; 3.0
199000000.0; 6.0; 5.0; 177.0; 3.0
199000000.0; 6.0; 5.0; 177.0; 3.0
199000000.0; 6.0; 5.0; 177.0; 3.0
200000000.0; 6.0; 6.0; 385.0; 1.0
200000000.0; 6.0; 6.0; 385.0; 1.0
200000000.0; 6.0; 4.0; 150.4; 1.0
205040000.0; 6.0; 6.0; 252.0; 6.0
205104600.0; 6.0; 5.0; 235.0; 6.0
205875000.0; 6.0; 3.0; 152.5; 3.0
206885000.0; 6.0; 4.0; 179.9; 3.0
209250000.0; 6.0; 4.0; 225.0; 63.0
209250000.0; 6.0; 4.0; 225.0; 63.0
210000000.0; 6.0; 3.0; 185.0; 13.0
210000000.0; 6.0; 4.0; 178.0; 13.0
211191200.0; 6.0; 4.0; 167.1; 1.0
218000000.0; 6.0; 5.0; 320.0; 4.0
218000000.0; 6.0; 5.0; 320.0; 4.0
220000000.0; 6.0; 4.0; 133.0; 4.0
220000000.0; 6.0; 7.0; 315.0; 5.0
223195000.0; 6.0; 3.0; 182.2; 15.0
224500000.0; 6.0; 0.0; 187.0; 5.0
224500000.0; 6.0; 0.0; 187.0; 5.0
224900000.0; 6.0; 3.0; 163.7; 4.0
225000000.0; 6.0; 5.0; 162.7; 7.0
225615060.0; 6.0; 5.0; 220.0; 2.0
230000000.0; 6.0; 6.0; 245.4; 2.0
230000000.0; 6.0; 4.0; 212.3; 6.0
230000000.0; 6.0; 6.0; 187.0; 5.0
230000000.0; 6.0; 5.0; 304.0; 4.0
230000000.0; 6.0; 5.0; 184.8; 5.0
236987368.0; 6.0; 3.0; 143.4; 5.0
242000000.0; 6.0; 5.0; 190.0; 5.0
242000000.0; 6.0; 5.0; 190.0; 5.0
242000000.0; 6.0; 5.0; 190.0; 5.0
245300000.0; 6.0; 5.0; 245.3; 2.0
249950000.0; 6.0; 4.0; 210.0; 3.0
250000000.0; 6.0; 4.0; 185.0; 5.0
250000000.0; 6.0; 4.0; 185.0; 5.0
250000000.0; 6.0; 9.0; 282.0; 2.0
252000000.0; 6.0; 4.0; 150.0; 3.0
252980000.0; 6.0; 4.0; 139.0; 19.0
254033684.0; 6.0; 3.0; 154.7; 4.0
264978354.0; 6.0; 4.0; 192.92; 10.0
270000000.0; 6.0; 5.0; 210.2; 16.0
270000000.0; 6.0; 6.0; 450.0; 2.0
270000000.0; 6.0; 0.0; 522.0; 6.0
270000000.0; 6.0; 5.0; 210.2; 16.0
270000000.0; 6.0; 6.0; 450.0; 2.0
270000000.0; 6.0; 0.0; 522.0; 6.0
280500000.0; 6.0; 4.0; 165.0; 2.0
280500000.0; 6.0; 4.0; 165.0; 2.0
289000000.0; 6.0; 2.0; 119.0; 4.0
291922500.0; 6.0; 4.0; 166.0; 2.0
291922500.0; 6.0; 4.0; 165.0; 1.0
295500000.0; 6.0; 5.0; 193.0; 2.0
295500000.0; 6.0; 5.0; 193.0; 2.0
295500000.0; 6.0; 5.0; 193.0; 2.0
299000000.0; 6.0; 4.0; 210.0; 5.0
311316800.0; 6.0; 5.0; 202.0; 5.0
323334000.0; 6.0; 4.0; 234.3; 18.0
350000000.0; 6.0; 4.0; 233.2; 6.0
350000000.0; 6.0; 4.0; 249.0; 2.0
350000000.0; 6.0; 4.0; 249.0; 2.0
370000000.0; 6.0; 0.0; 343.7; 3.0
370000000.0; 6.0; 3.0; 170.0; 5.0
373660800.0; 6.0; 4.0; 135.0; 7.0
400000000.0; 6.0; 5.0; 202.0; 1.0
400000000.0; 6.0; 5.0; 202.0; 1.0
400000000.0; 6.0; 3.0; 146.8; 2.0
400000000.0; 6.0; 4.0; 150.0; 2.0
410936842.0; 6.0; 3.0; 200.2; 5.0
417450000.0; 6.0; 6.0; 379.5; 5.0
435000000.0; 6.0; 6.0; 300.0; 7.0
435000000.0; 6.0; 6.0; 300.0; 7.0
457000000.0; 6.0; 5.0; 460.0; 16.0
460000000.0; 6.0; 6.0; 550.9; 6.0
460000000.0; 6.0; 6.0; 550.9; 6.0
496496000.0; 6.0; 5.0; 322.4; 21.0
557584500.0; 6.0; 5.0; 359.5; 21.0
666380000.0; 6.0; 7.0; 410.0; 3.0
724251000.0; 6.0; 5.0; 387.3; 21.0
750000000.0; 6.0; 6.0; 298.93; 4.0
750000000.0; 6.0; 6.0; 298.93; 4.0
792000000.0; 6.0; 6.0; 415.0; 12.0
2600000.0; 7.0; 0.0; 11.0; 1.0
2800000.0; 7.0; 0.0; 12.0; 1.0
2850000.0; 7.0; 0.0; 9.0; 1.0
2850000.0; 7.0; 0.0; 9.0; 1.0
2850000.0; 7.0; 0.0; 10.0; 1.0
2850000.0; 7.0; 0.0; 12.0; 1.0
2900000.0; 7.0; 0.0; 11.0; 1.0
2990000.0; 7.0; 0.0; 14.0; 1.0
3100000.0; 7.0; 0.0; 10.0; 1.0
3150000.0; 7.0; 0.0; 10.0; 1.0
3150000.0; 7.0; 0.0; 10.0; 1.0
3150000.0; 7.0; 0.0; 10.0; 1.0
3200000.0; 7.0; 0.0; 10.0; 1.0
3390000.0; 7.0; 0.0; 10.0; 2.0
3390000.0; 7.0; 0.0; 10.0; 2.0
3390000.0; 7.0; 0.0; 10.0; 2.0
3390000.0; 7.0; 0.0; 10.0; 2.0
3420000.0; 7.0; 0.0; 15.0; 1.0
3420000.0; 7.0; 0.0; 15.0; 1.0
3550000.0; 7.0; 0.0; 12.0; 1.0
3550000.0; 7.0; 0.0; 12.0; 1.0
3550000.0; 7.0; 0.0; 12.0; 1.0
3550000.0; 7.0; 0.0; 12.0; 1.0
3550000.0; 7.0; 0.0; 12.0; 1.0
3550000.0; 7.0; 0.0; 12.0; 1.0
3550000.0; 7.0; 0.0; 12.0; 1.0
3550000.0; 7.0; 0.0; 16.0; 1.0
3590000.0; 7.0; 0.0; 14.0; 2.0
3590000.0; 7.0; 0.0; 14.0; 2.0
3600000.0; 7.0; 0.0; 16.0; 1.0
3700000.0; 7.0; 0.0; 18.0; 1.0
3700000.0; 7.0; 0.0; 11.0; 1.0
3850000.0; 7.0; 0.0; 19.0; 1.0
3870000.0; 7.0; 0.0; 15.0; 3.0
3870000.0; 7.0; 0.0; 15.0; 3.0
3950000.0; 7.0; 0.0; 15.0; 1.0
3950000.0; 7.0; 0.0; 10.0; 1.0
3950000.0; 7.0; 0.0; 12.0; 1.0
3990000.0; 7.0; 0.0; 13.0; 3.0
3990000.0; 7.0; 0.0; 13.0; 3.0
3990000.0; 7.0; 0.0; 13.0; 3.0
3990000.0; 7.0; 0.0; 13.0; 3.0
3990000.0; 7.0; 0.0; 20.0; 1.0
4000000.0; 7.0; 0.0; 10.0; 1.0
4000000.0; 7.0; 0.0; 14.0; 1.0
4000000.0; 7.0; 0.0; 14.0; 1.0
4000000.0; 7.0; 0.0; 14.0; 1.0
4090000.0; 7.0; 0.0; 14.0; 2.0
4090000.0; 7.0; 1.0; 14.0; 3.0
4090000.0; 7.0; 0.0; 14.0; 2.0
4200000.0; 7.0; 0.0; 14.0; 1.0
4200000.0; 7.0; 0.0; 17.0; 1.0
4290000.0; 7.0; 0.0; 13.0; 2.0
4290000.0; 7.0; 0.0; 13.0; 2.0
4350000.0; 7.0; 0.0; 17.0; 1.0
4350000.0; 7.0; 0.0; 17.0; 1.0
4390000.0; 7.0; 0.0; 16.0; 3.0
4390000.0; 7.0; 0.0; 16.0; 3.0
4400000.0; 7.0; 0.0; 17.0; 1.0
4400000.0; 7.0; 0.0; 16.0; 1.0
4490000.0; 7.0; 0.0; 16.0; 2.0
4490000.0; 7.0; 0.0; 16.0; 2.0
4490000.0; 7.0; 0.0; 16.0; 2.0
4500000.0; 7.0; 0.0; 11.0; 1.0
4500000.0; 7.0; 0.0; 10.0; 1.0
4550000.0; 7.0; 0.0; 13.0; 1.0
4550000.0; 7.0; 0.0; 18.0; 5.0
4650000.0; 7.0; 0.0; 18.0; 1.0
4700000.0; 7.0; 0.0; 19.0; 1.0
4700000.0; 7.0; 0.0; 19.0; 1.0
4700000.0; 7.0; 0.0; 19.0; 1.0
4700000.0; 7.0; 0.0; 18.0; 1.0
4700000.0; 7.0; 0.0; 15.0; 1.0
4850000.0; 7.0; 0.0; 23.0; 2.0
4990000.0; 7.0; 0.0; 12.0; 10.0
4990000.0; 7.0; 1.0; 18.0; 3.0
4990000.0; 7.0; 0.0; 12.0; 10.0
4990000.0; 7.0; 0.0; 24.0; 1.0
4990000.0; 7.0; 0.0; 28.0; 1.0
5100000.0; 7.0; 0.0; 19.0; 1.0
5100000.0; 7.0; 0.0; 19.0; 1.0
5199008.0; 7.0; 0.0; 22.0; 1.0
5200000.0; 7.0; 0.0; 22.0; 1.0
5249000.0; 7.0; 0.0; 22.0; 1.0
5250000.0; 7.0; 0.0; 22.0; 1.0
5250000.0; 7.0; 0.0; 22.0; 1.0
5499000.0; 7.0; 0.0; 18.0; 5.0
5500000.0; 7.0; 0.0; 20.0; 2.0
5700000.0; 7.0; 0.0; 20.0; 2.0
5700000.0; 7.0; 0.0; 20.0; 2.0
5700000.0; 7.0; 0.0; 16.0; 1.0
5747860.0; 7.0; 0.0; 16.0; 1.0
5747860.0; 7.0; 0.0; 16.0; 1.0
5749000.0; 7.0; 0.0; 20.0; 1.0
5750000.0; 7.0; 0.0; 19.0; 1.0
5805919.0; 7.0; 1.0; 16.0; 1.0
5950000.0; 7.0; 0.0; 11.0; 1.0
5950000.0; 7.0; 0.0; 11.0; 1.0
5950000.0; 7.0; 0.0; 18.0; 2.0
5990000.0; 7.0; 1.0; 13.0; 10.0
6000000.0; 7.0; 0.0; 18.0; 5.0
6101987.0; 7.0; 0.0; 17.0; 2.0
6101987.0; 7.0; 0.0; 17.0; 2.0
6150000.0; 7.0; 0.0; 19.0; 1.0
6190000.0; 7.0; 1.0; 15.0; 10.0
6200000.0; 7.0; 0.0; 9.0; 5.0
6354909.0; 7.0; 0.0; 25.0; 1.0
6354909.0; 7.0; 0.0; 25.0; 1.0
6400000.0; 7.0; 0.0; 16.0; 5.0
6481366.0; 7.0; 0.0; 26.0; 1.0
6481366.0; 7.0; 0.0; 26.0; 1.0
6499000.0; 7.0; 0.0; 19.0; 1.0
6500000.0; 7.0; 0.0; 17.0; 1.0
6500000.0; 7.0; 1.0; 38.0; 9.0
6590000.0; 7.0; 0.0; 16.0; 10.0
6590000.0; 7.0; 0.0; 16.0; 10.0
6615192.0; 7.0; 0.0; 26.0; 2.0
6615192.0; 7.0; 0.0; 26.0; 2.0
6700000.0; 7.0; 0.0; 21.0; 12.0
6800000.0; 7.0; 0.0; 14.0; 1.0
6850000.0; 7.0; 0.0; 13.0; 1.0
6850000.0; 7.0; 0.0; 13.0; 1.0
6850000.0; 7.0; 0.0; 13.0; 1.0
6850000.0; 7.0; 0.0; 13.0; 1.0
6855000.0; 7.0; 0.0; 13.0; 1.0
6900000.0; 7.0; 1.0; 35.0; 1.0
7050000.0; 7.0; 0.0; 24.0; 1.0
7450000.0; 7.0; 0.0; 29.0; 2.0
7490000.0; 7.0; 0.0; 17.0; 10.0
7490000.0; 7.0; 0.0; 17.0; 10.0
7542696.0; 7.0; 1.0; 27.0; 2.0
7550000.0; 7.0; 6.0; 27.0; 17.0
7600000.0; 7.0; 0.0; 24.0; 1.0
7700000.0; 7.0; 0.0; 23.0; 16.0
7702320.0; 7.0; 6.0; 20.0; 28.0
7724430.0; 7.0; 6.0; 20.0; 18.0
7800000.0; 7.0; 0.0; 37.0; 1.0
7800000.0; 7.0; 1.0; 41.39; 9.0
7890000.0; 7.0; 0.0; 26.0; 4.0
7895000.0; 7.0; 0.0; 22.0; 15.0
7899000.0; 7.0; 0.0; 22.0; 15.0
7973329.0; 7.0; 6.0; 25.0; 2.0
7990000.0; 7.0; 0.0; 23.0; 17.0
8000000.0; 7.0; 0.0; 24.0; 5.0
8000000.0; 7.0; 1.0; 40.2; 15.0
8149000.0; 7.0; 0.0; 23.0; 4.0
8150000.0; 7.0; 0.0; 22.0; 13.0
8199999.0; 7.0; 0.0; 24.0; 8.0
8200000.0; 7.0; 0.0; 15.0; 1.0
8249008.0; 7.0; 0.0; 16.0; 1.0
8249500.0; 7.0; 0.0; 15.0; 1.0
8250000.0; 7.0; 6.0; 22.0; 17.0
8250000.0; 7.0; 0.0; 23.0; 8.0
8250000.0; 7.0; 0.0; 15.0; 1.0
8250000.0; 7.0; 0.0; 16.0; 1.0
8300000.0; 7.0; 0.0; 24.0; 6.0
8427440.0; 7.0; 6.0; 20.0; 23.0
8450000.0; 7.0; 1.0; 33.0; 9.0
8458060.0; 7.0; 6.0; 22.0; 2.0
8500000.0; 7.0; 0.0; 25.0; 3.0
8500000.0; 7.0; 0.0; 25.0; 3.0
8500000.0; 7.0; 1.0; 35.5; 4.0
8500000.0; 7.0; 0.0; 23.0; 11.0
8527123.0; 7.0; 6.0; 20.0; 30.0
8550000.0; 7.0; 0.0; 16.0; 1.0
8700000.0; 7.0; 0.0; 30.0; 3.0
8850000.0; 7.0; 0.0; 36.0; 2.0
8850000.0; 7.0; 0.0; 36.0; 2.0
8900000.0; 7.0; 2.0; 61.0; 3.0
9000000.0; 7.0; 1.0; 34.0; 9.0
9090000.0; 7.0; 1.0; 22.0; 10.0
9200000.0; 7.0; 0.0; 28.0; 3.0
9300000.0; 7.0; 1.0; 32.0; 5.0
9500000.0; 7.0; 1.0; 35.8; 2.0
9500000.0; 7.0; 1.0; 36.8; 8.0
9500000.0; 7.0; 1.0; 38.5; 13.0
9550000.0; 7.0; 2.0; 40.0; 4.0
9690000.0; 7.0; 1.0; 39.1; 12.0
9750560.0; 7.0; 1.0; 41.2; 7.0
9820000.0; 7.0; 1.0; 35.4; 3.0
10000000.0; 7.0; 1.0; 35.4; 3.0
10000000.0; 7.0; 1.0; 36.0; 3.0
10000000.0; 7.0; 2.0; 46.0; 5.0
10100000.0; 7.0; 0.0; 26.0; 6.0
10150000.0; 7.0; 1.0; 34.7; 1.0
10380000.0; 7.0; 0.0; 24.0; 9.0
10600000.0; 7.0; 1.0; 37.33; 18.0
10700000.0; 7.0; 1.0; 41.8; 19.0
10900000.0; 7.0; 1.0; 36.0; 6.0
10920000.0; 7.0; 0.0; 23.0; 13.0
10990000.0; 7.0; 1.0; 38.1; 4.0
11000000.0; 7.0; 1.0; 38.0; 10.0
11100000.0; 7.0; 1.0; 36.3; 8.0
11150000.0; 7.0; 2.0; 54.2; 16.0
11200000.0; 7.0; 1.0; 40.0; 13.0
11250000.0; 7.0; 1.0; 41.6; 6.0
11300000.0; 7.0; 1.0; 37.4; 2.0
11350000.0; 7.0; 1.0; 34.7; 2.0
11400000.0; 7.0; 1.0; 36.4; 10.0
11450000.0; 7.0; 0.0; 30.2; 7.0
11500000.0; 7.0; 2.0; 47.0; 2.0
11500000.0; 7.0; 2.0; 65.0; 8.0
11700000.0; 7.0; 2.0; 46.0; 11.0
11797000.0; 7.0; 0.0; 25.0; 2.0
11800000.0; 7.0; 1.0; 41.6; 7.0
11900000.0; 7.0; 2.0; 57.1; 21.0
11900000.0; 7.0; 1.0; 37.5; 10.0
11900000.0; 7.0; 1.0; 31.0; 3.0
12000000.0; 7.0; 1.0; 35.2; 10.0
12000000.0; 7.0; 2.0; 48.7; 3.0
12000000.0; 7.0; 2.0; 37.4; 6.0
12032000.0; 7.0; 0.0; 25.0; 2.0
12096000.0; 7.0; 2.0; 75.6; 4.0
12200000.0; 7.0; 2.0; 49.6; 7.0
12200000.0; 7.0; 1.0; 40.0; 15.0
12250000.0; 7.0; 2.0; 44.9; 22.0
12300000.0; 7.0; 1.0; 37.5; 10.0
12499000.0; 7.0; 1.0; 35.6; 14.0
12500000.0; 7.0; 2.0; 60.2; 5.0
12500000.0; 7.0; 1.0; 36.6; 3.0
12500000.0; 7.0; 1.0; 34.2; 13.0
12500000.0; 7.0; 2.0; 40.1; 8.0
12500000.0; 7.0; 0.0; 19.0; 2.0
12511800.0; 7.0; 2.0; 75.6; 3.0
12528350.0; 7.0; 2.0; 75.7; 3.0
12568690.0; 7.0; 2.0; 79.7; 4.0
12574913.0; 7.0; 2.0; 79.5; 5.0
12643000.0; 7.0; 0.0; 26.0; 2.0
12691900.0; 7.0; 2.0; 75.1; 10.0
12700000.0; 7.0; 1.0; 37.4; 7.0
12700000.0; 7.0; 2.0; 51.7; 10.0
12741840.0; 7.0; 2.0; 81.6; 19.0
12768000.0; 7.0; 2.0; 79.8; 5.0
12904658.0; 7.0; 2.0; 76.1; 30.0
12906850.0; 7.0; 2.0; 75.0; 3.0
12937000.0; 7.0; 2.0; 76.0; 16.0
13000000.0; 7.0; 0.0; 16.0; 1.0
13000000.0; 7.0; 0.0; 16.0; 1.0
13000000.0; 7.0; 2.0; 42.5; 4.0
13000000.0; 7.0; 2.0; 45.0; 5.0
13097430.0; 7.0; 2.0; 81.3; 31.0
13129650.0; 7.0; 2.0; 81.5; 31.0
13192000.0; 7.0; 2.0; 77.6; 20.0
13192000.0; 7.0; 2.0; 77.0; 20.0
13192000.0; 7.0; 2.0; 77.0; 20.0
13236750.0; 7.0; 2.0; 79.5; 5.0
13239600.0; 7.0; 2.0; 76.4; 10.0
13280000.0; 7.0; 2.0; 44.2; 5.0
13300000.0; 7.0; 0.0; 30.0; 6.0
13300000.0; 7.0; 0.0; 30.0; 6.0
13300000.0; 7.0; 2.0; 50.7; 2.0
13337500.0; 7.0; 0.0; 19.0; 3.0
13348000.0; 7.0; 2.0; 75.2; 17.0
13379848.0; 7.0; 2.0; 85.1; 3.0
13400000.0; 7.0; 2.0; 55.7; 7.0
13400000.0; 7.0; 2.0; 46.0; 10.0
13499999.0; 7.0; 2.0; 41.0; 3.0
13500000.0; 7.0; 1.0; 43.4; 4.0
13500000.0; 7.0; 1.0; 35.1; 14.0
13500000.0; 7.0; 1.0; 44.9; 20.0
13500000.0; 7.0; 2.0; 51.0; 7.0
13500000.0; 7.0; 2.0; 54.0; 14.0
13527525.0; 7.0; 2.0; 86.3; 2.0
13532750.0; 7.0; 2.0; 81.4; 22.0
13550000.0; 7.0; 2.0; 61.6; 17.0
13593550.0; 7.0; 2.0; 77.9; 21.0
13600000.0; 7.0; 2.0; 43.1; 5.0
13634000.0; 7.0; 2.0; 80.0; 9.0
13640000.0; 7.0; 2.0; 80.0; 3.0
13712550.0; 7.0; 2.0; 80.9; 11.0
13739550.0; 7.0; 2.0; 75.7; 5.0
13750000.0; 7.0; 2.0; 51.1; 11.0
13855000.0; 7.0; 2.0; 81.5; 28.0
13855000.0; 7.0; 2.0; 81.0; 38.0
13900000.0; 7.0; 1.0; 45.0; 16.0
13900000.0; 7.0; 1.0; 42.5; 9.0
13900000.0; 7.0; 2.0; 41.0; 3.0
13906000.0; 7.0; 2.0; 81.8; 20.0
13910518.0; 7.0; 3.0; 86.9; 9.0
13938000.0; 7.0; 1.0; 20.0; 3.0
13950000.0; 7.0; 1.0; 43.9; 16.0
13990000.0; 7.0; 2.0; 53.0; 12.0
14000000.0; 7.0; 1.0; 40.0; 15.0
14000000.0; 7.0; 1.0; 41.1; 8.0
14000000.0; 7.0; 1.0; 35.3; 6.0
14000000.0; 7.0; 2.0; 36.1; 2.0
14000000.0; 7.0; 2.0; 58.3; 2.0
14000000.0; 7.0; 2.0; 58.3; 2.0
14000000.0; 7.0; 2.0; 43.0; 1.0
14000000.0; 7.0; 2.0; 37.5; 3.0
14025000.0; 7.0; 2.0; 85.0; 2.0
14059200.0; 7.0; 2.0; 80.8; 10.0
14059200.0; 7.0; 2.0; 80.8; 10.0
14099400.0; 7.0; 2.0; 75.6; 36.0
